EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
1095537,Stand Out,Finance,1257813,Male,None,Active,Sub-Region Controller I,GENERAL ACCOUNTING,Saudi Arabia,92,0.384835241,-9999,-9999
1095536,On Track,Finance,828917,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United Arab Emirates,12,0.428939725,-9999,-9999
1022633,On Track,Information Technology,1022448,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,South Africa,7,0.491017861,-9999,-9999
1020451,On Track,Information Technology,1036932,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,28,0.532270259,-9999,-9999
1098214,Stand Out,Human Resources,1019528,Female,None,Active,Senior People Partner II,PEOPLE ADVISORY,Mexico,54,0.074809663,-9999,-9999
644766,Stand Out,Human Resources,1019528,Female,None,Active,Senior People Partner II,PEOPLE ADVISORY,United States of America,54,0.290692081,-9999,-9999
1020375,On Track,Finance,1160800,Female,None,Active,Senior Specialist -Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United States of America,34,0.279742463,-9999,-9999
1108858,On Track,Human Resources,1175962,Female,None,Active,HR Manager,HR BUSINESS PARTNERS,United Kingdom,79,0.487113368,-9999,-9999
1199148,Stand Out,Human Resources,876281,Female,None,Active,People Partner II,PEOPLE ADVISORY,Italy,48,0.318695707,-9999,-9999
1095576,Stand Out,Finance,1032567,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Mexico,96,0.49379986,-9999,-9999
1200486,On Track,Information Technology,1012427,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Canada,70,0.675790197,-9999,-9999
1009667,On Track,Information Technology,843655,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,30,0.493135776,-9999,-9999
1009664,Stand Out,Information Technology,810991,Female,None,Active,Specialist - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,Singapore,26,0.339595031,-9999,-9999
814221,On Track,Information Technology,825737,Male,None,Active,Specialist - Network Operations,NETWORK OPERATIONS,United States of America,21,0.507806044,-9999,-9999
1095578,On Track,Human Resources,1040003,Male,None,Active,Payroll Analyst,PAYROLL,United States of America,78,0.522988649,-9999,-9999
1200519,On Track,Information Technology,1013822,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.403108185,-9999,-9999
1191378,On Track,Information Technology,105987,Male,None,Active,Senior Specialist - Incident Management,INCIDENT MANAGEMENT,United States of America,73,0.399295427,-9999,-9999
1009612,On Track,Information Technology,1177348,Female,None,Active,IT Project Manager,IT PROJECT MANAGEMENT,United Kingdom,23,0.384782262,-9999,-9999
578114,On Track,Finance,578249,Male,None,Active,Senior Manager - Tax Operations,TAX OPERATIONS,United States of America,46,0.480797312,-9999,-9999
1200751,On Track,Finance,1212916,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Mexico,17,0.630355469,-9999,-9999
1022999,On Track,Finance,1094662,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,India,17,0.512688355,-9999,-9999
1095018,Stand Out,Human Resources,1079833,Male,None,Active,Senior HR Manager,REGIONAL HR,Brazil,46,0.104993961,-9999,-9999
1095009,On Track,Procurement,618685,Female,None,Active,Specialist - Procurement Services,PROCUREMENT SERVICES,United States of America,62,0.468279588,-9999,-9999
804799,Stand Out,Finance,1226983,Female,None,Active,Accountant,GENERAL ACCOUNTING,Japan,15,0.128080592,-9999,-9999
1022982,Stand Out,Information Technology,790367,Male,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,Italy,4,0.053697567,-9999,-9999
658755,On Track,Human Resources,644766,Female,None,Active,Senior People Partner I,PEOPLE ADVISORY,United States of America,43,0.403322967,-9999,-9999
804818,On Track,Information Technology,793212,Male,None,Active,Senior Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,39,0.495874399,-9999,-9999
1109907,Stand Out,Information Technology,816859,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,74,0.430112643,-9999,-9999
658810,On Track,Information Technology,1094837,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,40,0.513900362,-9999,-9999
804750,On Track,Procurement,588069,Female,None,Active,Senior Analyst - Travel Services,TRAVEL SERVICES,Canada,69,0.361939804,-9999,-9999
804715,Stand Out,Finance,709270,Female,None,Active,Accounting Manager,GENERAL ACCOUNTING,Australia,13,0.293974132,-9999,-9999
1023025,On Track,Finance,1172091,Male,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Argentina,67,0.06313508,-9999,-9999
1200442,On Track,Information Technology,1057023,Male,None,Active,Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,59,0.399157747,-9999,-9999
1022561,On Track,Finance,790273,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,United States of America,18,0.509903431,-9999,-9999
1022552,Stand Out,Information Technology,745295,Male,None,Active,Manager - IT Product Support,IT PRODUCT SUPPORT,United Kingdom,11,0.504640022,-9999,-9999
655367,On Track,Finance,585828,Female,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,0,0.422768045,-9999,-9999
1095838,On Track,Finance,1123974,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,28,0.382475042,-9999,-9999
1022406,Stand Out,Information Technology,813178,Male,None,Active,Senior Leader - IT Management,IT MANAGEMENT,United States of America,38,0.327798568,-9999,-9999
654608,On Track,Information Technology,771866,Male,None,Active,Senior Manager - Database Administration,DATABASE ADMINISTRATION,Canada,59,0.38692067,-9999,-9999
654447,Stand Out,Information Technology,704916,Female,None,Active,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,88,0.796786989,-9999,-9999
1191477,On Track,Office & Business Administration Services,1186754,Female,None,Active,Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,United Kingdom,23,0.502599093,-9999,-9999
1095645,Not Rated,Information Technology,1230775,Female,None,Active,Expert IT Project Manager,IT PROJECT MANAGEMENT,United States of America,56,0.717219863,-9999,-9999
1022480,On Track,Information Technology,571309,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,63,0.499868868,-9999,-9999
1200769,On Track,Human Resources,1175111,Female,None,Active,Senior HR Management Leader,HR MANAGEMENT,United States of America,70,0.263349598,-9999,-9999
1191248,On Track,Information Technology,105987,Male,None,Active,Senior Specialist - Incident Management,INCIDENT MANAGEMENT,United States of America,73,0.518378954,-9999,-9999
1200770,Stand Out,Human Resources,1044895,None,None,Active,Talent Acquisition Consultant,TALENT ACQUISITION,Brazil,55,0.485789032,-9999,-9999
577946,On Track,"Legal, Compliance & Risk",574180,Female,None,Active,Chief Counsel/Senior Assistant General Counsel,LEGAL MANAGEMENT,United States of America,70,0.354009849,-9999,-9999
1191251,Not Rated,Sales & Client / Carrier Relationship Management,1005327,Male,None,Active,Analyst - Business Development - Internal,BUSINESS DEVELOPMENT - INTERNAL,Mexico,63,0.465413672,-9999,-9999
1200786,On Track,Information Technology,1012427,Female,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,70,0.534373104,-9999,-9999
1094992,Stand Out,General Management Group,1087567,Male,None,Active,General Management Function/Business Leader,GENERAL MANAGEMENT,United States of America,9,0.300716045,-9999,-9999
1191238,On Track,Information Technology,1235721,Male,None,Active,Senior Analyst - IT Product Development,IT PRODUCT DEVELOPMENT,Mexico,96,0.48842097,-9999,-9999
1200791,Not Rated,Information Technology,523164,Male,None,Active,Senior Specialist - Network Operations,NETWORK OPERATIONS,Philippines,45,0.520618079,-9999,-9999
1095722,On Track,Information Technology,574218,Male,None,Active,Senior Specialist - IT Messaging,IT MESSAGING OPERATIONS,United States of America,53,0.46779645,-9999,-9999
655255,Stand Out,Information Technology,669315,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.34811898,-9999,-9999
1095676,Not Rated,Information Technology,1225587,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,61,0.848163483,-9999,-9999
1200434,On Track,Information Technology,816198,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,35,0.451029074,-9999,-9999
642132,Stand Out,Information Technology,794565,Male,None,Active,Manager - Enterprise Systems Architecture,SYSTEMS ARCHITECTURE - ENTERPRISE,Poland,41,0.132389783,-9999,-9999
1098737,On Track,Information Technology,805704,Male,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,Spain,91,0.399392364,-9999,-9999
583252,On Track,Information Technology,1098239,Female,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,58,0.502604167,-9999,-9999
1011033,On Track,Information Technology,1053781,Male,None,Active,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,15,0.536725401,-9999,-9999
1192246,Off Track,Information Technology,1110088,Male,None,Active,IT Project Manager,IT PROJECT MANAGEMENT,Australia,48,0.83150056,1,2
642087,On Track,Finance,645803,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,49,0.465749832,-9999,-9999
1198835,On Track,Human Resources,1208842,Male,None,Active,HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,India,56,0.410068652,-9999,-9999
583288,On Track,Information Technology,701003,Male,None,Active,Lead IT Project Manager,IT PROJECT MANAGEMENT,United States of America,33,0.477773555,-9999,-9999
642090,On Track,Information Technology,115171,Male,None,Active,Senior Analyst - Data Center Operations,DATA CENTER OPERATIONS,United States of America,77,0.501087652,-9999,-9999
1192253,Stand Out,Product Development Group,1166984,Male,None,Active,Senior Manager - Product Development,PRODUCT DEVELOPMENT,Ireland,4,0.153001162,-9999,-9999
642667,On Track,Finance,645803,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,49,0.574291003,-9999,-9999
1098815,On Track,Human Resources,814053,Male,None,Active,Lead HR Reporting & Analytics Specialist,HR REPORTING & ANALYTICS,United States of America,8,0.292152879,-9999,-9999
1192255,On Track,Finance,1170354,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Poland,7,0.256184128,-9999,-9999
645271,On Track,Project Management Group,643779,Female,None,Active,Project Manager,PROJECT MANAGEMENT,United States of America,56,0.466296874,-9999,-9999
642607,On Track,Finance,1001008,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United States of America,43,0.469802227,-9999,-9999
642594,On Track,Information Technology,641251,Female,None,Active,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,99,0.447676302,-9999,-9999
642987,On Track,Information Technology,107141,Female,None,Active,Senior Analyst - Data Center Operations,DATA CENTER OPERATIONS,United States of America,59,0.503588392,-9999,-9999
643013,On Track,Information Technology,873929,Female,None,Active,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,United States of America,95,0.62291711,-9999,-9999
642706,On Track,Information Technology,615684,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,24,0.47017107,-9999,-9999
583317,On Track,Finance,847867,Female,None,Active,Senior Specialist -Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United States of America,36,0.421729843,-9999,-9999
1199071,On Track,Information Technology,1041416,Male,None,Active,Senior IT Project Manager,IT PROJECT MANAGEMENT,United Kingdom,44,0.361340676,-9999,-9999
1199072,On Track,Information Technology,1188220,Male,None,Active,Lead Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,5,0.566440751,-9999,-9999
643840,Stand Out,Information Technology,780906,Male,None,Active,Senior Specialist - Access Management,ACCESS MANAGEMENT,Canada,31,0.274398461,-9999,-9999
643860,Stand Out,Finance,862775,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United States of America,80,0.464191862,-9999,-9999
1010943,On Track,Information Technology,762098,Male,None,Active,Senior Specialist - Telecommunications,TELECOMMUNICATIONS,United States of America,93,0.441448211,-9999,-9999
643793,On Track,Information Technology,1187932,Female,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,United States of America,16,0.40346366,-9999,-9999
1020289,On Track,Information Technology,808436,Female,None,Active,Senior Specialist - IT Product Support,IT PRODUCT SUPPORT,Belgium,35,0.411937665,-9999,-9999
1198982,On Track,Information Technology,590271,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,30,0.392283376,-9999,-9999
643269,On Track,Information Technology,762098,Male,None,Active,Specialist - Telecommunications,TELECOMMUNICATIONS,Canada,93,0.348691573,-9999,-9999
643272,On Track,Finance,645803,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,49,0.599293241,-9999,-9999
643779,On Track,Finance,648141,Female,None,Active,Accounting Manager,GENERAL ACCOUNTING,United States of America,66,0.426126475,-9999,-9999
643223,On Track,Finance,645803,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,49,0.569970916,-9999,-9999
1020250,Stand Out,Information Technology,821152,Male,None,Active,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United Kingdom,64,0.512702376,-9999,-9999
1020048,On Track,"Legal, Compliance & Risk",1174543,Male,None,Active,Compliance Officer,COMPLIANCE,United Kingdom,64,0.271938543,-9999,-9999
1011066,On Track,Information Technology,1255564,Male,None,Active,Senior Manager - IT Product Support,IT PRODUCT SUPPORT,United States of America,88,0.447011262,-9999,-9999
642488,Stand Out,Finance,115140,Female,None,Active,Senior Director - Accounting Operations,ACCOUNTING OPERATIONS,United States of America,22,0.290348577,-9999,-9999
643451,On Track,Information Technology,819435,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,58,0.48941163,-9999,-9999
1010978,Stand Out,Office & Business Administration Services,760991,Female,None,Active,Lead Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,Germany,96,0.196902161,-9999,-9999
1098583,Stand Out,Human Resources,760991,Female,None,Active,Senior HR Management Specialist,HR MANAGEMENT,Germany,96,0.200874768,-9999,-9999
1108782,On Track,Human Resources,845836,Female,None,Active,Talent and Learning Specialist,TALENT & LEARNING (HYBRID),United Kingdom,14,0.398726892,-9999,-9999
643659,On Track,Information Technology,648779,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,100,0.512498049,-9999,-9999
643693,On Track,Finance,862775,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,80,0.464525675,-9999,-9999
644258,On Track,Information Technology,650668,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Canada,46,0.384677617,-9999,-9999
1199131,Stand Out,Client & Customer Services,812249,Female,None,Active,Associate II - Fiduciary,FIDUCIARY,Turkey,20,0.294295791,-9999,-9999
644299,Off Track,Procurement,758218,Female,None,Active,Specialist - Procurement Services,PROCUREMENT SERVICES,Canada,43,0.818074218,-9999,-9999
581874,On Track,Human Resources,855279,Female,None,Active,Lead Executive Compensation Specialist,EXECUTIVE COMPENSATION,United States of America,87,0.436103815,-9999,-9999
